Country,Continent,Year,Shock_category,Shock_type,count
Cuba,America,1990,CLIMATIC,Flood,2
Cuba,America,1990,ECONOMIC,Currency Crises,1
Cuba,America,1990,TECHNOLOGICAL,Gas leak,1
Cuba,America,1991,CONFLICTS,Terrorist attack,1
Cuba,America,1991,ECOLOGICAL,Livestock,1
Cuba,America,1991,ECONOMIC,Currency Crises,1
Cuba,America,1991,TECHNOLOGICAL,Rail,1
Cuba,America,1991,TECHNOLOGICAL,Water,1
Cuba,America,1992,CLIMATIC,Flood,1
Cuba,America,1992,CONFLICTS,Terrorist attack,4
Cuba,America,1992,ECONOMIC,Currency Crises,1
Cuba,America,1992,GEOPHYSICAL,Earthquake,1
Cuba,America,1992,TECHNOLOGICAL,Water,1
Cuba,America,1993,CLIMATIC,Drought,1
Cuba,America,1993,CLIMATIC,Flood,2
Cuba,America,1993,CLIMATIC,Storm,1
Cuba,America,1993,CONFLICTS,Terrorist attack,5
Cuba,America,1993,ECOLOGICAL,Infectious disease,1
Cuba,America,1993,ECONOMIC,Currency Crises,1
Cuba,America,1994,CLIMATIC,Flood,1
Cuba,America,1994,CLIMATIC,Storm,1
Cuba,America,1994,CONFLICTS,Terrorist attack,9
Cuba,America,1994,ECONOMIC,Currency Crises,1
Cuba,America,1994,TECHNOLOGICAL,Rail,1
Cuba,America,1995,CLIMATIC,Flood,1
Cuba,America,1995,CLIMATIC,Storm,2
Cuba,America,1995,ECONOMIC,Currency Crises,1
Cuba,America,1995,TECHNOLOGICAL,Water,1
Cuba,America,1996,CLIMATIC,Flood,2
Cuba,America,1996,CLIMATIC,Storm,1
Cuba,America,1996,CONFLICTS,Terrorist attack,1
Cuba,America,1996,ECONOMIC,Currency Crises,1
Cuba,America,1997,CLIMATIC,Flood,1
Cuba,America,1997,CONFLICTS,Terrorist attack,14
Cuba,America,1997,ECOLOGICAL,Infectious disease,1
Cuba,America,1997,ECONOMIC,Currency Crises,1
Cuba,America,1997,TECHNOLOGICAL,Air,1
Cuba,America,1997,TECHNOLOGICAL,Rail,2
Cuba,America,1998,CLIMATIC,Drought,1
Cuba,America,1998,CLIMATIC,Storm,1
Cuba,America,1998,ECONOMIC,Currency Crises,1
Cuba,America,1998,TECHNOLOGICAL,Chemical spill,1
Cuba,America,1998,TECHNOLOGICAL,Road,1
Cuba,America,1999,CLIMATIC,Storm,1
Cuba,America,1999,CLIMATIC,Wildfire,1
Cuba,America,1999,ECONOMIC,Currency Crises,1
Cuba,America,1999,TECHNOLOGICAL,Miscellaneous accident (General),1
Cuba,America,2000,CLIMATIC,Drought,1
Cuba,America,2000,CLIMATIC,Flood,1
Cuba,America,2000,ECONOMIC,Currency Crises,1
Cuba,America,2001,CLIMATIC,Storm,1
Cuba,America,2001,ECONOMIC,Currency Crises,1
Cuba,America,2002,CLIMATIC,Flood,1
Cuba,America,2002,CLIMATIC,Storm,2
Cuba,America,2002,ECONOMIC,Currency Crises,1
Cuba,America,2002,TECHNOLOGICAL,Air,1
Cuba,America,2002,TECHNOLOGICAL,Rail,1
Cuba,America,2003,CLIMATIC,Flood,1
Cuba,America,2003,ECONOMIC,Currency Crises,1
Cuba,America,2003,TECHNOLOGICAL,Road,1
Cuba,America,2004,CLIMATIC,Drought,1
Cuba,America,2004,CLIMATIC,Storm,2
Cuba,America,2004,ECONOMIC,Currency Crises,1
Cuba,America,2005,CLIMATIC,Storm,2
Cuba,America,2005,ECONOMIC,Currency Crises,1
Cuba,America,2005,TECHNOLOGICAL,Water,1
Cuba,America,2006,CLIMATIC,Flood,1
Cuba,America,2006,CLIMATIC,Storm,1
Cuba,America,2006,ECOLOGICAL,Crops,1
Cuba,America,2006,ECONOMIC,Currency Crises,1
Cuba,America,2007,CLIMATIC,Flood,1
Cuba,America,2007,CLIMATIC,Storm,2
Cuba,America,2007,CONFLICTS,Terrorist attack,1
Cuba,America,2007,ECONOMIC,Currency Crises,1
Cuba,America,2007,TECHNOLOGICAL,Road,1
Cuba,America,2007,TECHNOLOGICAL,Water,1
Cuba,America,2008,CLIMATIC,Flood,1
Cuba,America,2008,CLIMATIC,Storm,4
Cuba,America,2008,ECONOMIC,Currency Crises,1
Cuba,America,2009,ECOLOGICAL,Infectious disease,1
Cuba,America,2009,ECONOMIC,Currency Crises,1
Cuba,America,2009,TECHNOLOGICAL,Road,1
Cuba,America,2010,ECOLOGICAL,Infectious disease,1
Cuba,America,2010,ECONOMIC,Currency Crises,1
Cuba,America,2010,TECHNOLOGICAL,Air,1
Cuba,America,2011,ECONOMIC,Currency Crises,1
Cuba,America,2011,TECHNOLOGICAL,Water,1
Cuba,America,2012,CLIMATIC,Flood,1
Cuba,America,2012,CLIMATIC,Storm,2
Cuba,America,2012,ECONOMIC,Currency Crises,1
Cuba,America,2013,CLIMATIC,Flood,1
Cuba,America,2013,ECONOMIC,Currency Crises,1
Cyprus,Asia,1990,CONFLICTS,Terrorist attack,11
Cyprus,Asia,1991,CLIMATIC,Drought,1
Cyprus,Asia,1991,CONFLICTS,Terrorist attack,11
Cyprus,Asia,1992,CONFLICTS,Terrorist attack,6
Cyprus,Asia,1993,CONFLICTS,Terrorist attack,4
Cyprus,Asia,1994,CONFLICTS,Terrorist attack,6
Cyprus,Asia,1995,CONFLICTS,Terrorist attack,3
Cyprus,Asia,1995,GEOPHYSICAL,Earthquake,1
Cyprus,Asia,1996,CONFLICTS,Terrorist attack,10
Cyprus,Asia,1996,ECOLOGICAL,Infectious disease,1
Cyprus,Asia,1998,CLIMATIC,Extreme temperature,1
Cyprus,Asia,1998,CONFLICTS,Terrorist attack,1
Cyprus,Asia,1998,TECHNOLOGICAL,Fire (Miscellaneous),1
Cyprus,Asia,1999,CONFLICTS,Terrorist attack,1
Cyprus,Asia,2000,CLIMATIC,Drought,1
Cyprus,Asia,2000,CLIMATIC,Extreme temperature,1
Cyprus,Asia,2000,CLIMATIC,Wildfire,1
Cyprus,Asia,2000,CONFLICTS,Terrorist attack,2
Cyprus,Asia,2001,CONFLICTS,Terrorist attack,1
Cyprus,Asia,2003,CLIMATIC,Storm,1
Cyprus,Asia,2004,CLIMATIC,Storm,1
Cyprus,Asia,2004,CONFLICTS,Terrorist attack,1
Cyprus,Asia,2005,TECHNOLOGICAL,Water,1
Cyprus,Asia,2007,CLIMATIC,Extreme temperature,1
Cyprus,Asia,2007,CONFLICTS,Terrorist attack,1
Cyprus,Asia,2009,ECOLOGICAL,Infectious disease,1
Cyprus,Asia,2010,ECOLOGICAL,Infectious disease,1
Cyprus,Asia,2011,ECONOMIC,Banking Crises,1
Cyprus,Asia,2011,TECHNOLOGICAL,Explosion (Miscellaneous),1
Cyprus,Asia,2012,CONFLICTS,Terrorist attack,1
Cyprus,Asia,2012,ECONOMIC,Banking Crises,1
Cyprus,Asia,2013,CONFLICTS,Terrorist attack,2
Cyprus,Asia,2013,ECONOMIC,Banking Crises,1
Cyprus,Asia,2013,ECONOMIC,Currency Crises,1
Czechia,Europe,1990,CONFLICTS,Terrorist attack,1
Czechia,Europe,1990,TECHNOLOGICAL,Explosion (Industrial),1
Czechia,Europe,1991,CONFLICTS,Interstate conflict,1
Czechia,Europe,1991,CONFLICTS,Terrorist attack,1
Czechia,Europe,1991,TECHNOLOGICAL,Explosion (Industrial),1
Czechia,Europe,1992,CONFLICTS,Terrorist attack,3
Czechia,Europe,1993,CONFLICTS,Terrorist attack,1
Czechia,Europe,1994,CONFLICTS,Terrorist attack,1
Czechia,Europe,1995,CONFLICTS,Terrorist attack,3
Czechia,Europe,1995,TECHNOLOGICAL,Rail,1
Czechia,Europe,1996,CLIMATIC,Flood,1
Czechia,Europe,1996,CONFLICTS,Terrorist attack,3
Czechia,Europe,1996,ECONOMIC,Banking Crises,1
Czechia,Europe,1997,CLIMATIC,Flood,1
Czechia,Europe,1997,CONFLICTS,Terrorist attack,4
Czechia,Europe,1997,ECONOMIC,Banking Crises,1
Czechia,Europe,1998,CLIMATIC,Flood,1
Czechia,Europe,1998,ECONOMIC,Banking Crises,1
Czechia,Europe,1999,CONFLICTS,Intrastate conflict,1
Czechia,Europe,1999,ECONOMIC,Banking Crises,1
Czechia,Europe,2000,CLIMATIC,Flood,1
Czechia,Europe,2000,ECONOMIC,Banking Crises,1
Czechia,Europe,2001,CONFLICTS,Terrorist attack,1
Czechia,Europe,2002,CLIMATIC,Flood,1
Czechia,Europe,2002,CLIMATIC,Storm,2
Czechia,Europe,2003,CLIMATIC,Extreme temperature,1
Czechia,Europe,2003,CONFLICTS,Terrorist attack,1
Czechia,Europe,2003,ECOLOGICAL,Infectious disease,1
Czechia,Europe,2003,TECHNOLOGICAL,Road,1
Czechia,Europe,2004,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2004,ECOLOGICAL,Infectious disease,1
Czechia,Europe,2005,CLIMATIC,Extreme temperature,1
Czechia,Europe,2005,CLIMATIC,Flood,1
Czechia,Europe,2005,CLIMATIC,Storm,1
Czechia,Europe,2005,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2006,CLIMATIC,Flood,2
Czechia,Europe,2006,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2007,CLIMATIC,Storm,1
Czechia,Europe,2007,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2008,CLIMATIC,Storm,1
Czechia,Europe,2008,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2008,CONFLICTS,Terrorist attack,2
Czechia,Europe,2008,TECHNOLOGICAL,Rail,1
Czechia,Europe,2009,CLIMATIC,Flood,1
Czechia,Europe,2009,CLIMATIC,Storm,1
Czechia,Europe,2009,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2009,CONFLICTS,Terrorist attack,1
Czechia,Europe,2009,ECOLOGICAL,Infectious disease,1
Czechia,Europe,2010,CLIMATIC,Extreme temperature,1
Czechia,Europe,2010,CLIMATIC,Flood,3
Czechia,Europe,2010,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2011,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2011,CONFLICTS,Terrorist attack,1
Czechia,Europe,2012,CLIMATIC,Extreme temperature,2
Czechia,Europe,2012,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2013,CLIMATIC,Flood,1
Czechia,Europe,2013,CONFLICTS,Intrastate conflict,1
Czechia,Europe,2013,CONFLICTS,Terrorist attack,1
DR Congo,Africa,1990,CLIMATIC,Flood,1
DR Congo,Africa,1990,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,1990,ECONOMIC,Currency Crises,1
DR Congo,Africa,1990,ECONOMIC,Debt Crises,1
DR Congo,Africa,1990,TECHNOLOGICAL,Air,1
DR Congo,Africa,1990,TECHNOLOGICAL,Water,1
DR Congo,Africa,1991,CONFLICTS,Terrorist attack,6
DR Congo,Africa,1991,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,1991,ECONOMIC,Banking Crises,1
DR Congo,Africa,1991,ECONOMIC,Currency Crises,1
DR Congo,Africa,1991,ECONOMIC,Debt Crises,1
DR Congo,Africa,1992,CONFLICTS,Terrorist attack,5
DR Congo,Africa,1992,ECONOMIC,Banking Crises,1
DR Congo,Africa,1992,ECONOMIC,Currency Crises,1
DR Congo,Africa,1992,ECONOMIC,Debt Crises,1
DR Congo,Africa,1992,GEOPHYSICAL,Earthquake,1
DR Congo,Africa,1992,TECHNOLOGICAL,Air,1
DR Congo,Africa,1993,CONFLICTS,Terrorist attack,12
DR Congo,Africa,1993,ECONOMIC,Banking Crises,1
DR Congo,Africa,1993,ECONOMIC,Currency Crises,1
DR Congo,Africa,1993,ECONOMIC,Debt Crises,1
DR Congo,Africa,1994,CLIMATIC,Flood,1
DR Congo,Africa,1994,CONFLICTS,Terrorist attack,6
DR Congo,Africa,1994,ECONOMIC,Banking Crises,1
DR Congo,Africa,1994,ECONOMIC,Currency Crises,1
DR Congo,Africa,1994,ECONOMIC,Debt Crises,1
DR Congo,Africa,1995,CONFLICTS,Terrorist attack,6
DR Congo,Africa,1995,ECOLOGICAL,Crops,1
DR Congo,Africa,1995,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,1995,ECONOMIC,Banking Crises,1
DR Congo,Africa,1995,ECONOMIC,Currency Crises,1
DR Congo,Africa,1995,TECHNOLOGICAL,Water,1
DR Congo,Africa,1996,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,1996,CONFLICTS,Terrorist attack,13
DR Congo,Africa,1996,ECOLOGICAL,Aquaculture,1
DR Congo,Africa,1996,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,1996,ECONOMIC,Banking Crises,1
DR Congo,Africa,1996,ECONOMIC,Currency Crises,1
DR Congo,Africa,1996,ECONOMIC,Debt Crises,1
DR Congo,Africa,1996,TECHNOLOGICAL,Air,2
DR Congo,Africa,1996,TECHNOLOGICAL,Rail,1
DR Congo,Africa,1996,TECHNOLOGICAL,Road,1
DR Congo,Africa,1996,TECHNOLOGICAL,Water,1
DR Congo,Africa,1997,CLIMATIC,Flood,1
DR Congo,Africa,1997,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,1997,CONFLICTS,Terrorist attack,6
DR Congo,Africa,1997,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,1997,ECONOMIC,Banking Crises,1
DR Congo,Africa,1997,ECONOMIC,Currency Crises,1
DR Congo,Africa,1997,TECHNOLOGICAL,Air,2
DR Congo,Africa,1998,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,1998,CONFLICTS,Terrorist attack,4
DR Congo,Africa,1998,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,1998,ECONOMIC,Banking Crises,1
DR Congo,Africa,1998,ECONOMIC,Currency Crises,1
DR Congo,Africa,1998,ECONOMIC,Debt Crises,1
DR Congo,Africa,1998,TECHNOLOGICAL,Water,1
DR Congo,Africa,1999,CLIMATIC,Flood,1
DR Congo,Africa,1999,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,1999,CONFLICTS,Terrorist attack,3
DR Congo,Africa,1999,ECOLOGICAL,Infectious disease,3
DR Congo,Africa,1999,ECONOMIC,Currency Crises,1
DR Congo,Africa,1999,ECONOMIC,Debt Crises,1
DR Congo,Africa,1999,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,1999,TECHNOLOGICAL,Road,1
DR Congo,Africa,2000,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2000,CONFLICTS,Terrorist attack,3
DR Congo,Africa,2000,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2000,ECONOMIC,Currency Crises,1
DR Congo,Africa,2000,ECONOMIC,Debt Crises,1
DR Congo,Africa,2000,TECHNOLOGICAL,Air,2
DR Congo,Africa,2000,TECHNOLOGICAL,Fire (Miscellaneous),1
DR Congo,Africa,2000,TECHNOLOGICAL,Road,1
DR Congo,Africa,2001,CLIMATIC,Flood,2
DR Congo,Africa,2001,CLIMATIC,Mass movement (wet),1
DR Congo,Africa,2001,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2001,CONFLICTS,Terrorist attack,5
DR Congo,Africa,2001,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2001,ECONOMIC,Currency Crises,1
DR Congo,Africa,2001,ECONOMIC,Debt Crises,1
DR Congo,Africa,2001,GEOPHYSICAL,Volcanic activity,1
DR Congo,Africa,2001,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2001,TECHNOLOGICAL,Miscellaneous accident (General),1
DR Congo,Africa,2001,TECHNOLOGICAL,Water,4
DR Congo,Africa,2002,CLIMATIC,Flood,1
DR Congo,Africa,2002,CONFLICTS,Terrorist attack,7
DR Congo,Africa,2002,ECOLOGICAL,Infectious disease,3
DR Congo,Africa,2002,ECONOMIC,Currency Crises,1
DR Congo,Africa,2002,GEOPHYSICAL,Volcanic activity,1
DR Congo,Africa,2002,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2002,TECHNOLOGICAL,Explosion (Miscellaneous),2
DR Congo,Africa,2002,TECHNOLOGICAL,Fire (Miscellaneous),1
DR Congo,Africa,2002,TECHNOLOGICAL,Road,1
DR Congo,Africa,2003,CLIMATIC,Flood,2
DR Congo,Africa,2003,CLIMATIC,Storm,2
DR Congo,Africa,2003,CONFLICTS,Terrorist attack,6
DR Congo,Africa,2003,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,2003,ECONOMIC,Currency Crises,1
DR Congo,Africa,2003,TECHNOLOGICAL,Air,2
DR Congo,Africa,2003,TECHNOLOGICAL,Rail,1
DR Congo,Africa,2003,TECHNOLOGICAL,Water,2
DR Congo,Africa,2004,CONFLICTS,Terrorist attack,5
DR Congo,Africa,2004,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,2004,ECONOMIC,Currency Crises,1
DR Congo,Africa,2004,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2004,TECHNOLOGICAL,Water,4
DR Congo,Africa,2005,CLIMATIC,Storm,1
DR Congo,Africa,2005,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2005,CONFLICTS,Terrorist attack,5
DR Congo,Africa,2005,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,2005,ECONOMIC,Currency Crises,1
DR Congo,Africa,2005,GEOPHYSICAL,Earthquake,1
DR Congo,Africa,2005,TECHNOLOGICAL,Air,3
DR Congo,Africa,2005,TECHNOLOGICAL,Collapse (Industrial),2
DR Congo,Africa,2005,TECHNOLOGICAL,Rail,2
DR Congo,Africa,2005,TECHNOLOGICAL,Road,1
DR Congo,Africa,2005,TECHNOLOGICAL,Water,6
DR Congo,Africa,2006,CLIMATIC,Flood,3
DR Congo,Africa,2006,CLIMATIC,Storm,1
DR Congo,Africa,2006,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2006,CONFLICTS,Terrorist attack,5
DR Congo,Africa,2006,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,2006,ECONOMIC,Currency Crises,1
DR Congo,Africa,2006,TECHNOLOGICAL,Air,1
DR Congo,Africa,2006,TECHNOLOGICAL,Collapse (Industrial),3
DR Congo,Africa,2006,TECHNOLOGICAL,Water,3
DR Congo,Africa,2007,CLIMATIC,Flood,1
DR Congo,Africa,2007,CONFLICTS,Intrastate conflict,2
DR Congo,Africa,2007,CONFLICTS,Terrorist attack,11
DR Congo,Africa,2007,ECOLOGICAL,Infectious disease,4
DR Congo,Africa,2007,ECONOMIC,Currency Crises,1
DR Congo,Africa,2007,TECHNOLOGICAL,Air,2
DR Congo,Africa,2007,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2007,TECHNOLOGICAL,Rail,2
DR Congo,Africa,2007,TECHNOLOGICAL,Road,1
DR Congo,Africa,2007,TECHNOLOGICAL,Water,4
DR Congo,Africa,2008,CLIMATIC,Flood,1
DR Congo,Africa,2008,CLIMATIC,Storm,1
DR Congo,Africa,2008,CONFLICTS,Intrastate conflict,3
DR Congo,Africa,2008,CONFLICTS,Terrorist attack,20
DR Congo,Africa,2008,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2008,ECONOMIC,Currency Crises,1
DR Congo,Africa,2008,GEOPHYSICAL,Earthquake,1
DR Congo,Africa,2008,TECHNOLOGICAL,Air,2
DR Congo,Africa,2008,TECHNOLOGICAL,Road,2
DR Congo,Africa,2008,TECHNOLOGICAL,Water,8
DR Congo,Africa,2009,CLIMATIC,Flood,1
DR Congo,Africa,2009,CLIMATIC,Wildfire,1
DR Congo,Africa,2009,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2009,CONFLICTS,Terrorist attack,54
DR Congo,Africa,2009,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2009,ECONOMIC,Currency Crises,1
DR Congo,Africa,2009,ECONOMIC,Debt Crises,1
DR Congo,Africa,2009,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2009,TECHNOLOGICAL,Rail,1
DR Congo,Africa,2009,TECHNOLOGICAL,Road,3
DR Congo,Africa,2009,TECHNOLOGICAL,Water,4
DR Congo,Africa,2010,CLIMATIC,Flood,2
DR Congo,Africa,2010,CLIMATIC,Mass movement (wet),1
DR Congo,Africa,2010,CLIMATIC,Wildfire,1
DR Congo,Africa,2010,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2010,CONFLICTS,Terrorist attack,18
DR Congo,Africa,2010,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2010,ECONOMIC,Currency Crises,1
DR Congo,Africa,2010,TECHNOLOGICAL,Air,1
DR Congo,Africa,2010,TECHNOLOGICAL,Road,5
DR Congo,Africa,2010,TECHNOLOGICAL,Water,2
DR Congo,Africa,2011,CLIMATIC,Flood,2
DR Congo,Africa,2011,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2011,CONFLICTS,Terrorist attack,16
DR Congo,Africa,2011,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2011,ECONOMIC,Currency Crises,1
DR Congo,Africa,2011,TECHNOLOGICAL,Air,3
DR Congo,Africa,2011,TECHNOLOGICAL,Collapse (Industrial),1
DR Congo,Africa,2011,TECHNOLOGICAL,Rail,1
DR Congo,Africa,2011,TECHNOLOGICAL,Road,2
DR Congo,Africa,2011,TECHNOLOGICAL,Water,5
DR Congo,Africa,2012,CLIMATIC,Flood,1
DR Congo,Africa,2012,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2012,CONFLICTS,Terrorist attack,25
DR Congo,Africa,2012,ECOLOGICAL,Infectious disease,2
DR Congo,Africa,2012,TECHNOLOGICAL,Water,1
DR Congo,Africa,2013,CONFLICTS,Intrastate conflict,1
DR Congo,Africa,2013,CONFLICTS,Terrorist attack,22
DR Congo,Africa,2013,ECOLOGICAL,Infectious disease,1
DR Congo,Africa,2013,TECHNOLOGICAL,Road,1
Denmark,Europe,1990,CLIMATIC,Storm,3
Denmark,Europe,1991,CONFLICTS,Interstate conflict,1
Denmark,Europe,1991,CONFLICTS,Terrorist attack,1
Denmark,Europe,1991,TECHNOLOGICAL,Miscellaneous accident (General),1
Denmark,Europe,1992,CLIMATIC,Drought,1
Denmark,Europe,1992,CONFLICTS,Terrorist attack,4
Denmark,Europe,1993,CONFLICTS,Terrorist attack,6
Denmark,Europe,1995,CONFLICTS,Terrorist attack,6
Denmark,Europe,1999,CLIMATIC,Storm,1
Denmark,Europe,1999,CONFLICTS,Intrastate conflict,1
Denmark,Europe,1999,CONFLICTS,Terrorist attack,1
Denmark,Europe,2001,ECOLOGICAL,Infectious disease,1
Denmark,Europe,2001,TECHNOLOGICAL,Industrial accident (General),1
Denmark,Europe,2002,CLIMATIC,Storm,1
Denmark,Europe,2002,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2003,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2003,ECOLOGICAL,Infectious disease,1
Denmark,Europe,2004,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2004,ECOLOGICAL,Infectious disease,1
Denmark,Europe,2004,TECHNOLOGICAL,Explosion (Industrial),1
Denmark,Europe,2005,CLIMATIC,Storm,1
Denmark,Europe,2005,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2006,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2007,CLIMATIC,Storm,1
Denmark,Europe,2007,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2008,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2008,CONFLICTS,Terrorist attack,1
Denmark,Europe,2008,ECONOMIC,Banking Crises,1
Denmark,Europe,2009,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2009,ECOLOGICAL,Infectious disease,1
Denmark,Europe,2009,ECONOMIC,Banking Crises,1
Denmark,Europe,2010,CLIMATIC,Storm,1
Denmark,Europe,2010,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2010,CONFLICTS,Terrorist attack,1
Denmark,Europe,2011,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2011,ECOLOGICAL,Infectious disease,1
Denmark,Europe,2012,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2013,CLIMATIC,Storm,2
Denmark,Europe,2013,CONFLICTS,Intrastate conflict,1
Denmark,Europe,2013,CONFLICTS,Terrorist attack,1
Djibouti,Africa,1990,CONFLICTS,Terrorist attack,1
Djibouti,Africa,1991,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,1991,CONFLICTS,Terrorist attack,1
Djibouti,Africa,1991,ECONOMIC,Banking Crises,1
Djibouti,Africa,1992,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,1992,CONFLICTS,Terrorist attack,6
Djibouti,Africa,1992,ECONOMIC,Banking Crises,1
Djibouti,Africa,1992,ECONOMIC,Currency Crises,1
Djibouti,Africa,1993,CLIMATIC,Flood,1
Djibouti,Africa,1993,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,1993,CONFLICTS,Terrorist attack,2
Djibouti,Africa,1993,ECONOMIC,Banking Crises,1
Djibouti,Africa,1993,ECONOMIC,Currency Crises,1
Djibouti,Africa,1994,CLIMATIC,Flood,1
Djibouti,Africa,1994,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,1994,CONFLICTS,Terrorist attack,2
Djibouti,Africa,1994,ECOLOGICAL,Infectious disease,1
Djibouti,Africa,1994,ECONOMIC,Banking Crises,1
Djibouti,Africa,1994,ECONOMIC,Currency Crises,1
Djibouti,Africa,1995,CLIMATIC,Storm,1
Djibouti,Africa,1995,CONFLICTS,Terrorist attack,2
Djibouti,Africa,1995,ECONOMIC,Banking Crises,1
Djibouti,Africa,1995,ECONOMIC,Currency Crises,1
Djibouti,Africa,1996,CLIMATIC,Drought,1
Djibouti,Africa,1996,ECONOMIC,Currency Crises,1
Djibouti,Africa,1997,CONFLICTS,Terrorist attack,1
Djibouti,Africa,1997,ECOLOGICAL,Infectious disease,1
Djibouti,Africa,1997,ECONOMIC,Currency Crises,1
Djibouti,Africa,1998,ECONOMIC,Currency Crises,1
Djibouti,Africa,1999,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,1999,ECONOMIC,Currency Crises,1
Djibouti,Africa,2000,ECONOMIC,Currency Crises,1
Djibouti,Africa,2001,CLIMATIC,Drought,1
Djibouti,Africa,2001,ECONOMIC,Currency Crises,1
Djibouti,Africa,2002,ECONOMIC,Currency Crises,1
Djibouti,Africa,2002,TECHNOLOGICAL,Industrial accident (General),1
Djibouti,Africa,2003,ECONOMIC,Currency Crises,1
Djibouti,Africa,2004,CLIMATIC,Flood,1
Djibouti,Africa,2004,CONFLICTS,Terrorist attack,1
Djibouti,Africa,2004,ECONOMIC,Currency Crises,1
Djibouti,Africa,2005,CLIMATIC,Drought,1
Djibouti,Africa,2005,ECONOMIC,Currency Crises,1
Djibouti,Africa,2006,ECOLOGICAL,Infectious disease,1
Djibouti,Africa,2006,ECONOMIC,Currency Crises,1
Djibouti,Africa,2006,TECHNOLOGICAL,Water,2
Djibouti,Africa,2007,CLIMATIC,Drought,1
Djibouti,Africa,2007,ECONOMIC,Currency Crises,1
Djibouti,Africa,2008,CLIMATIC,Drought,1
Djibouti,Africa,2008,CONFLICTS,Interstate conflict,1
Djibouti,Africa,2008,ECONOMIC,Currency Crises,1
Djibouti,Africa,2009,ECOLOGICAL,Infectious disease,1
Djibouti,Africa,2009,ECONOMIC,Currency Crises,1
Djibouti,Africa,2009,TECHNOLOGICAL,Road,1
Djibouti,Africa,2010,CLIMATIC,Drought,1
Djibouti,Africa,2010,ECONOMIC,Currency Crises,1
Djibouti,Africa,2012,CONFLICTS,Intrastate conflict,1
Djibouti,Africa,2013,CONFLICTS,Intrastate conflict,1
Dominican Republic,America,1990,CONFLICTS,Terrorist attack,2
Dominican Republic,America,1990,ECONOMIC,Currency Crises,1
Dominican Republic,America,1990,ECONOMIC,Debt Crises,1
Dominican Republic,America,1990,TECHNOLOGICAL,Water,1
